Orthogroup	Species Tree Node	Gene Tree Node	Support	Type	Genes 1	Genes 2
OG0000010	N1	n0	1.0	Non-Terminal	CBS138_protein_XP_002999585.1, BG2_protein_QNG12756.1	BG2_protein_QNG14607.1, BG2_protein_QNG13326.1, BG2_protein_QNG12526.1, BG2_protein_QNG16707.1, CBS138_protein_XP_448233.1, BG2_protein_QNG12312.1, BG2_protein_QNG15396.1, BG2_protein_QNG14140.1, BG2_protein_QNG14880.1, BG2_protein_QNG15395.1, CBS138_protein_XP_002999542.1
OG0000010	N1	n2	0.5	Non-Terminal	BG2_protein_QNG14607.1	BG2_protein_QNG13326.1, BG2_protein_QNG12526.1, BG2_protein_QNG16707.1, CBS138_protein_XP_448233.1, BG2_protein_QNG12312.1, BG2_protein_QNG15396.1, BG2_protein_QNG14140.1, BG2_protein_QNG14880.1, BG2_protein_QNG15395.1, CBS138_protein_XP_002999542.1
OG0000010	N1	n3	0.5	Non-Terminal	BG2_protein_QNG13326.1	BG2_protein_QNG12526.1, BG2_protein_QNG16707.1, CBS138_protein_XP_448233.1, BG2_protein_QNG12312.1, BG2_protein_QNG15396.1, BG2_protein_QNG14140.1, BG2_protein_QNG14880.1, BG2_protein_QNG15395.1, CBS138_protein_XP_002999542.1
OG0000010	N1	n4	0.5	Non-Terminal	BG2_protein_QNG12526.1, BG2_protein_QNG16707.1	CBS138_protein_XP_448233.1, BG2_protein_QNG12312.1, BG2_protein_QNG15396.1, BG2_protein_QNG14140.1, BG2_protein_QNG14880.1, BG2_protein_QNG15395.1, CBS138_protein_XP_002999542.1
OG0000010	BG2_protein	n5	1.0	Terminal	BG2_protein_QNG12526.1	BG2_protein_QNG16707.1
OG0000010	N1	n6	1.0	Non-Terminal	CBS138_protein_XP_448233.1, BG2_protein_QNG12312.1, BG2_protein_QNG15396.1	BG2_protein_QNG14140.1, BG2_protein_QNG14880.1, BG2_protein_QNG15395.1, CBS138_protein_XP_002999542.1
OG0000010	BG2_protein	n8	1.0	Terminal	BG2_protein_QNG12312.1	BG2_protein_QNG15396.1
OG0000010	BG2_protein	n10	1.0	Terminal	BG2_protein_QNG14140.1	BG2_protein_QNG14880.1, BG2_protein_QNG15395.1
OG0000010	BG2_protein	n11	1.0	Terminal	BG2_protein_QNG14880.1	BG2_protein_QNG15395.1
OG0000011	N0	n0	1.0	Non-Terminal	CBS138_protein_XP_449106.1, BG2_protein_QNG16285.1, sacCer_protein_NP_009624.4	sacCer_protein_NP_010331.3, CBS138_protein_XP_448476.1, BG2_protein_QNG15643.1, CBS138_protein_XP_445015.1, BG2_protein_QNG12349.1, sacCer_protein_NP_010796.1, sacCer_protein_NP_009905.3, sacCer_protein_NP_009625.1, BG2_protein_QNG14508.1, CBS138_protein_XP_447164.1
OG0000011	N0	n3	0.3333333333333333	Non-Terminal	sacCer_protein_NP_010331.3	CBS138_protein_XP_448476.1, BG2_protein_QNG15643.1, CBS138_protein_XP_445015.1, BG2_protein_QNG12349.1, sacCer_protein_NP_010796.1, sacCer_protein_NP_009905.3, sacCer_protein_NP_009625.1, BG2_protein_QNG14508.1, CBS138_protein_XP_447164.1
OG0000011	N0	n4	1.0	Non-Terminal	CBS138_protein_XP_448476.1, BG2_protein_QNG15643.1, CBS138_protein_XP_445015.1, BG2_protein_QNG12349.1, sacCer_protein_NP_010796.1, sacCer_protein_NP_009905.3	sacCer_protein_NP_009625.1, BG2_protein_QNG14508.1, CBS138_protein_XP_447164.1
OG0000011	N1	n6	1.0	Non-Terminal: STRIDE	CBS138_protein_XP_448476.1, BG2_protein_QNG15643.1	CBS138_protein_XP_445015.1, BG2_protein_QNG12349.1
OG0000011	sacCer_protein	n9	1.0	Terminal	sacCer_protein_NP_010796.1	sacCer_protein_NP_009905.3
OG0000012	BG2_protein	n0	1.0	Terminal	BG2_protein_QNG16564.1	BG2_protein_QNG12530.1, BG2_protein_QNG12755.1, BG2_protein_QNG13049.1, BG2_protein_QNG14848.1, BG2_protein_QNG16703.1, BG2_protein_QNG15955.1, BG2_protein_QNG13707.1, BG2_protein_QNG12754.1, BG2_protein_QNG12311.1, BG2_protein_QNG14139.1
OG0000012	BG2_protein	n1	1.0	Terminal	BG2_protein_QNG12530.1, BG2_protein_QNG12755.1, BG2_protein_QNG13049.1, BG2_protein_QNG14848.1, BG2_protein_QNG16703.1	BG2_protein_QNG15955.1, BG2_protein_QNG13707.1, BG2_protein_QNG12754.1, BG2_protein_QNG12311.1, BG2_protein_QNG14139.1
OG0000012	BG2_protein	n2	1.0	Terminal	BG2_protein_QNG12530.1	BG2_protein_QNG12755.1, BG2_protein_QNG13049.1, BG2_protein_QNG14848.1, BG2_protein_QNG16703.1
OG0000012	BG2_protein	n3	1.0	Terminal	BG2_protein_QNG12755.1	BG2_protein_QNG13049.1, BG2_protein_QNG14848.1, BG2_protein_QNG16703.1
OG0000012	BG2_protein	n4	1.0	Terminal	BG2_protein_QNG13049.1	BG2_protein_QNG14848.1, BG2_protein_QNG16703.1
OG0000012	BG2_protein	n5	1.0	Terminal	BG2_protein_QNG14848.1	BG2_protein_QNG16703.1
OG0000012	BG2_protein	n6	1.0	Terminal	BG2_protein_QNG15955.1	BG2_protein_QNG13707.1, BG2_protein_QNG12754.1, BG2_protein_QNG12311.1, BG2_protein_QNG14139.1
OG0000012	BG2_protein	n7	1.0	Terminal	BG2_protein_QNG13707.1	BG2_protein_QNG12754.1, BG2_protein_QNG12311.1, BG2_protein_QNG14139.1
OG0000012	BG2_protein	n8	1.0	Terminal	BG2_protein_QNG12754.1	BG2_protein_QNG12311.1, BG2_protein_QNG14139.1
OG0000012	BG2_protein	n9	1.0	Terminal	BG2_protein_QNG12311.1	BG2_protein_QNG14139.1
OG0000013	N1	n0	1.0	Non-Terminal	CBS138_protein_XP_446980.1, BG2_protein_QNG16199.1, BG2_protein_QNG14316.1, BG2_protein_QNG14317.1, BG2_protein_QNG14319.1, BG2_protein_QNG14321.1, BG2_protein_QNG14318.1, BG2_protein_QNG14320.1	BG2_protein_QNG16198.1, CBS138_protein_XP_002999586.1, CBS138_protein_XP_446981.1
OG0000013	BG2_protein	n2	1.0	Terminal	BG2_protein_QNG16199.1	BG2_protein_QNG14316.1, BG2_protein_QNG14317.1, BG2_protein_QNG14319.1, BG2_protein_QNG14321.1, BG2_protein_QNG14318.1, BG2_protein_QNG14320.1
OG0000013	BG2_protein	n3	1.0	Terminal	BG2_protein_QNG14316.1	BG2_protein_QNG14317.1, BG2_protein_QNG14319.1, BG2_protein_QNG14321.1, BG2_protein_QNG14318.1, BG2_protein_QNG14320.1
OG0000013	BG2_protein	n4	1.0	Terminal	BG2_protein_QNG14317.1	BG2_protein_QNG14319.1, BG2_protein_QNG14321.1, BG2_protein_QNG14318.1, BG2_protein_QNG14320.1
OG0000013	BG2_protein	n5	1.0	Terminal	BG2_protein_QNG14319.1	BG2_protein_QNG14321.1, BG2_protein_QNG14318.1, BG2_protein_QNG14320.1
OG0000013	BG2_protein	n6	1.0	Terminal	BG2_protein_QNG14321.1	BG2_protein_QNG14318.1, BG2_protein_QNG14320.1
OG0000013	BG2_protein	n7	1.0	Terminal	BG2_protein_QNG14318.1	BG2_protein_QNG14320.1
OG0000013	CBS138_protein	n9	1.0	Terminal	CBS138_protein_XP_002999586.1	CBS138_protein_XP_446981.1
OG0000014	N1	n0	1.0	Non-Terminal	BG2_protein_QNG12434.1, CBS138_protein_XP_445098.1	BG2_protein_QNG12435.1, CBS138_protein_XP_445099.1, CBS138_protein_XP_445101.1, BG2_protein_QNG12437.1, BG2_protein_QNG12433.1, CBS138_protein_XP_445097.1, CBS138_protein_XP_445100.1, BG2_protein_QNG12436.1
OG0000014	N1	n2	1.0	Non-Terminal	BG2_protein_QNG12435.1, CBS138_protein_XP_445099.1, CBS138_protein_XP_445101.1, BG2_protein_QNG12437.1, BG2_protein_QNG12433.1, CBS138_protein_XP_445097.1	CBS138_protein_XP_445100.1, BG2_protein_QNG12436.1
OG0000014	N1	n3	1.0	Non-Terminal	BG2_protein_QNG12435.1, CBS138_protein_XP_445099.1	CBS138_protein_XP_445101.1, BG2_protein_QNG12437.1, BG2_protein_QNG12433.1, CBS138_protein_XP_445097.1
OG0000014	N1	n5	1.0	Non-Terminal	CBS138_protein_XP_445101.1, BG2_protein_QNG12437.1	BG2_protein_QNG12433.1, CBS138_protein_XP_445097.1
OG0000015	N0	n0	1.0	Non-Terminal	BG2_protein_QNG16316.1, CBS138_protein_XP_449074.1, sacCer_protein_NP_010203.1	sacCer_protein_NP_011601.3, sacCer_protein_NP_013235.1, sacCer_protein_NP_013145.1, CBS138_protein_XP_446491.1, BG2_protein_QNG13829.1, BG2_protein_QNG17053.1, CBS138_protein_XP_449691.1
OG0000015	sacCer_protein	n4	1.0	Terminal	sacCer_protein_NP_011601.3	sacCer_protein_NP_013235.1, sacCer_protein_NP_013145.1
OG0000015	sacCer_protein	n5	1.0	Terminal	sacCer_protein_NP_013235.1	sacCer_protein_NP_013145.1
OG0000015	N1	n6	1.0	Non-Terminal	CBS138_protein_XP_446491.1, BG2_protein_QNG13829.1	BG2_protein_QNG17053.1, CBS138_protein_XP_449691.1
OG0000016	N0	n0	1.0	Non-Terminal	BG2_protein_QNG15303.1, CBS138_protein_XP_448141.1, sacCer_protein_NP_014333.1, sacCer_protein_NP_012143.2	sacCer_protein_NP_012968.4, CBS138_protein_XP_448915.1, BG2_protein_QNG16474.1, sacCer_protein_NP_012419.1, CBS138_protein_XP_446739.1, BG2_protein_QNG14072.1
OG0000016	sacCer_protein	n3	1.0	Terminal	sacCer_protein_NP_014333.1	sacCer_protein_NP_012143.2
OG0000016	N0	n4	1.0	Non-Terminal	sacCer_protein_NP_012968.4, CBS138_protein_XP_448915.1, BG2_protein_QNG16474.1	sacCer_protein_NP_012419.1, CBS138_protein_XP_446739.1, BG2_protein_QNG14072.1
OG0000017	sacCer_protein	n1	1.0	Terminal	sacCer_protein_NP_010025.1, sacCer_protein_NP_014464.3, sacCer_protein_NP_010024.1, sacCer_protein_NP_012313.1, sacCer_protein_NP_012095.1, sacCer_protein_NP_010023.1, sacCer_protein_NP_009536.1	sacCer_protein_NP_014463.1
OG0000017	sacCer_protein	n2	1.0	Terminal	sacCer_protein_NP_010025.1, sacCer_protein_NP_014464.3, sacCer_protein_NP_010024.1, sacCer_protein_NP_012313.1, sacCer_protein_NP_012095.1, sacCer_protein_NP_010023.1	sacCer_protein_NP_009536.1
OG0000017	sacCer_protein	n3	1.0	Terminal	sacCer_protein_NP_010025.1, sacCer_protein_NP_014464.3, sacCer_protein_NP_010024.1, sacCer_protein_NP_012313.1, sacCer_protein_NP_012095.1	sacCer_protein_NP_010023.1
OG0000017	sacCer_protein	n4	1.0	Terminal	sacCer_protein_NP_010025.1, sacCer_protein_NP_014464.3, sacCer_protein_NP_010024.1	sacCer_protein_NP_012313.1, sacCer_protein_NP_012095.1
OG0000017	sacCer_protein	n5	1.0	Terminal	sacCer_protein_NP_010025.1, sacCer_protein_NP_014464.3	sacCer_protein_NP_010024.1
OG0000017	sacCer_protein	n6	1.0	Terminal	sacCer_protein_NP_010025.1	sacCer_protein_NP_014464.3
OG0000017	sacCer_protein	n7	1.0	Terminal	sacCer_protein_NP_012313.1	sacCer_protein_NP_012095.1
OG0000018	N1	n1	1.0	Non-Terminal	CBS138_protein_XP_449187.1, BG2_protein_QNG16542.1, CBS138_protein_XP_448689.1, BG2_protein_QNG15861.1, CBS138_protein_XP_447339.1, BG2_protein_QNG16033.1	BG2_protein_QNG16058.1, CBS138_protein_XP_447364.1
OG0000018	N1	n2	1.0	Non-Terminal	CBS138_protein_XP_449187.1, BG2_protein_QNG16542.1	CBS138_protein_XP_448689.1, BG2_protein_QNG15861.1, CBS138_protein_XP_447339.1, BG2_protein_QNG16033.1
OG0000018	N1	n4	1.0	Non-Terminal: STRIDE	CBS138_protein_XP_448689.1, BG2_protein_QNG15861.1	CBS138_protein_XP_447339.1, BG2_protein_QNG16033.1
OG0000018	sacCer_protein	n8	1.0	Terminal	sacCer_protein_NP_015154.1	sacCer_protein_NP_012049.1
OG0000019	CBS138_protein	n0	1.0	Terminal	CBS138_protein_XP_444803.1	CBS138_protein_XP_444860.1, CBS138_protein_XP_444861.1, CBS138_protein_XP_444843.1, CBS138_protein_XP_444844.1, CBS138_protein_XP_444865.1, CBS138_protein_XP_444845.2, CBS138_protein_XP_447265.1, CBS138_protein_XP_445530.1, CBS138_protein_XP_445531.1
OG0000019	CBS138_protein	n1	1.0	Terminal	CBS138_protein_XP_444860.1, CBS138_protein_XP_444861.1	CBS138_protein_XP_444843.1, CBS138_protein_XP_444844.1, CBS138_protein_XP_444865.1, CBS138_protein_XP_444845.2, CBS138_protein_XP_447265.1, CBS138_protein_XP_445530.1, CBS138_protein_XP_445531.1
OG0000019	CBS138_protein	n2	1.0	Terminal	CBS138_protein_XP_444860.1	CBS138_protein_XP_444861.1
OG0000019	CBS138_protein	n3	1.0	Terminal	CBS138_protein_XP_444843.1	CBS138_protein_XP_444844.1, CBS138_protein_XP_444865.1, CBS138_protein_XP_444845.2, CBS138_protein_XP_447265.1, CBS138_protein_XP_445530.1, CBS138_protein_XP_445531.1
OG0000019	CBS138_protein	n4	1.0	Terminal	CBS138_protein_XP_444844.1, CBS138_protein_XP_444865.1, CBS138_protein_XP_444845.2	CBS138_protein_XP_447265.1, CBS138_protein_XP_445530.1, CBS138_protein_XP_445531.1
OG0000019	CBS138_protein	n5	1.0	Terminal	CBS138_protein_XP_444844.1, CBS138_protein_XP_444865.1	CBS138_protein_XP_444845.2
OG0000019	CBS138_protein	n6	1.0	Terminal	CBS138_protein_XP_444844.1	CBS138_protein_XP_444865.1
OG0000019	CBS138_protein	n7	1.0	Terminal	CBS138_protein_XP_447265.1	CBS138_protein_XP_445530.1, CBS138_protein_XP_445531.1
OG0000019	CBS138_protein	n8	1.0	Terminal	CBS138_protein_XP_445530.1	CBS138_protein_XP_445531.1
OG0000020	sacCer_protein	n0	1.0	Terminal	sacCer_protein_NP_014486.1	sacCer_protein_NP_012316.1, sacCer_protein_NP_010629.3, sacCer_protein_NP_010630.1, sacCer_protein_NP_012321.1, sacCer_protein_NP_013182.1, sacCer_protein_NP_012692.3, sacCer_protein_NP_010036.1, sacCer_protein_NP_014470.1, sacCer_protein_NP_010845.1
OG0000020	sacCer_protein	n1	1.0	Terminal	sacCer_protein_NP_012316.1	sacCer_protein_NP_010629.3, sacCer_protein_NP_010630.1, sacCer_protein_NP_012321.1, sacCer_protein_NP_013182.1, sacCer_protein_NP_012692.3, sacCer_protein_NP_010036.1, sacCer_protein_NP_014470.1, sacCer_protein_NP_010845.1
OG0000020	sacCer_protein	n2	1.0	Terminal	sacCer_protein_NP_010629.3, sacCer_protein_NP_010630.1	sacCer_protein_NP_012321.1, sacCer_protein_NP_013182.1, sacCer_protein_NP_012692.3, sacCer_protein_NP_010036.1, sacCer_protein_NP_014470.1, sacCer_protein_NP_010845.1
OG0000020	sacCer_protein	n3	1.0	Terminal	sacCer_protein_NP_010629.3	sacCer_protein_NP_010630.1
OG0000020	sacCer_protein	n4	1.0	Terminal	sacCer_protein_NP_012321.1	sacCer_protein_NP_013182.1, sacCer_protein_NP_012692.3, sacCer_protein_NP_010036.1, sacCer_protein_NP_014470.1, sacCer_protein_NP_010845.1
OG0000020	sacCer_protein	n5	1.0	Terminal	sacCer_protein_NP_013182.1	sacCer_protein_NP_012692.3, sacCer_protein_NP_010036.1, sacCer_protein_NP_014470.1, sacCer_protein_NP_010845.1
OG0000020	sacCer_protein	n6	1.0	Terminal	sacCer_protein_NP_012692.3, sacCer_protein_NP_010036.1	sacCer_protein_NP_014470.1, sacCer_protein_NP_010845.1
OG0000020	sacCer_protein	n7	1.0	Terminal	sacCer_protein_NP_012692.3	sacCer_protein_NP_010036.1
OG0000020	sacCer_protein	n8	1.0	Terminal	sacCer_protein_NP_014470.1	sacCer_protein_NP_010845.1
OG0000021	N0	n0	1.0	Non-Terminal	BG2_protein_QNG12521.1, CBS138_protein_XP_445184.1, sacCer_protein_NP_013275.1	sacCer_protein_NP_010217.1, CBS138_protein_XP_445447.1, BG2_protein_QNG12792.1, CBS138_protein_XP_446953.1, BG2_protein_QNG14288.1, sacCer_protein_NP_014389.3
OG0000021	N0	n3	1.0	Non-Terminal	sacCer_protein_NP_010217.1, CBS138_protein_XP_445447.1, BG2_protein_QNG12792.1	CBS138_protein_XP_446953.1, BG2_protein_QNG14288.1, sacCer_protein_NP_014389.3
OG0000022	sacCer_protein	n1	1.0	Terminal	sacCer_protein_NP_010981.3	sacCer_protein_NP_010982.1, sacCer_protein_NP_010976.1
OG0000022	sacCer_protein	n2	1.0	Terminal	sacCer_protein_NP_010982.1	sacCer_protein_NP_010976.1
OG0000022	N1	n3	1.0	Non-Terminal	CBS138_protein_XP_445191.1, BG2_protein_QNG12529.1, CBS138_protein_XP_448803.1, BG2_protein_QNG14616.1	BG2_protein_QNG14994.1, CBS138_protein_XP_447832.1
OG0000022	N1	n4	1.0	Non-Terminal: STRIDE	CBS138_protein_XP_445191.1, BG2_protein_QNG12529.1	CBS138_protein_XP_448803.1, BG2_protein_QNG14616.1
OG0000023	N0	n0	1.0	Non-Terminal	CBS138_protein_XP_448224.1, BG2_protein_QNG15385.1, sacCer_protein_NP_013719.1	sacCer_protein_NP_014632.1, BG2_protein_QNG13141.1, CBS138_protein_XP_445790.1, BG2_protein_QNG15386.1, CBS138_protein_XP_448225.1, sacCer_protein_NP_013721.1
OG0000023	N0	n3	1.0	Non-Terminal	sacCer_protein_NP_014632.1, BG2_protein_QNG13141.1, CBS138_protein_XP_445790.1	BG2_protein_QNG15386.1, CBS138_protein_XP_448225.1, sacCer_protein_NP_013721.1
OG0000024	N0	n0	1.0	Non-Terminal	BG2_protein_QNG15568.1, CBS138_protein_XP_448401.1, BG2_protein_QNG13744.1, CBS138_protein_XP_446406.1, sacCer_protein_NP_013446.1, sacCer_protein_NP_011546.3	sacCer_protein_NP_014036.1, BG2_protein_QNG17312.1, CBS138_protein_XP_449945.1
OG0000024	N1	n2	1.0	Non-Terminal: STRIDE	BG2_protein_QNG15568.1, CBS138_protein_XP_448401.1	BG2_protein_QNG13744.1, CBS138_protein_XP_446406.1
OG0000024	sacCer_protein	n5	1.0	Terminal	sacCer_protein_NP_013446.1	sacCer_protein_NP_011546.3
OG0000025	N0	n0	1.0	Non-Terminal	sacCer_protein_NP_013473.1, BG2_protein_QNG13910.1, CBS138_protein_XP_446574.1	BG2_protein_QNG16084.1, CBS138_protein_XP_447392.1, CBS138_protein_XP_447319.1, BG2_protein_QNG16013.1, sacCer_protein_NP_010884.1, sacCer_protein_NP_012579.1
OG0000025	N1	n4	1.0	Non-Terminal: STRIDE	BG2_protein_QNG16084.1, CBS138_protein_XP_447392.1	CBS138_protein_XP_447319.1, BG2_protein_QNG16013.1
OG0000025	sacCer_protein	n7	1.0	Terminal	sacCer_protein_NP_010884.1	sacCer_protein_NP_012579.1
OG0000026	sacCer_protein	n0	1.0	Terminal	sacCer_protein_NP_058136.1	sacCer_protein_NP_012083.1, sacCer_protein_NP_013028.1, sacCer_protein_NP_878091.3, sacCer_protein_NP_116576.1, sacCer_protein_NP_009335.1, sacCer_protein_NP_009424.1, sacCer_protein_NP_012081.1, sacCer_protein_NP_009338.1
OG0000026	sacCer_protein	n1	1.0	Terminal	sacCer_protein_NP_012083.1	sacCer_protein_NP_013028.1, sacCer_protein_NP_878091.3, sacCer_protein_NP_116576.1, sacCer_protein_NP_009335.1, sacCer_protein_NP_009424.1, sacCer_protein_NP_012081.1, sacCer_protein_NP_009338.1
OG0000026	sacCer_protein	n2	1.0	Terminal	sacCer_protein_NP_013028.1	sacCer_protein_NP_878091.3, sacCer_protein_NP_116576.1, sacCer_protein_NP_009335.1, sacCer_protein_NP_009424.1, sacCer_protein_NP_012081.1, sacCer_protein_NP_009338.1
OG0000026	sacCer_protein	n3	1.0	Terminal	sacCer_protein_NP_878091.3, sacCer_protein_NP_116576.1, sacCer_protein_NP_009335.1	sacCer_protein_NP_009424.1, sacCer_protein_NP_012081.1, sacCer_protein_NP_009338.1
OG0000026	sacCer_protein	n4	1.0	Terminal	sacCer_protein_NP_878091.3, sacCer_protein_NP_116576.1	sacCer_protein_NP_009335.1
OG0000026	sacCer_protein	n5	1.0	Terminal	sacCer_protein_NP_878091.3	sacCer_protein_NP_116576.1
OG0000026	sacCer_protein	n6	1.0	Terminal	sacCer_protein_NP_009424.1	sacCer_protein_NP_012081.1, sacCer_protein_NP_009338.1
OG0000026	sacCer_protein	n7	1.0	Terminal	sacCer_protein_NP_012081.1	sacCer_protein_NP_009338.1
OG0000027	N0	n0	1.0	Non-Terminal	CBS138_protein_XP_446765.1, BG2_protein_QNG14100.1, sacCer_protein_NP_011713.1	sacCer_protein_NP_012549.3, CBS138_protein_XP_445142.1, BG2_protein_QNG12479.1, BG2_protein_QNG12480.1, CBS138_protein_XP_445143.1
OG0000027	N1	n4	1.0	Non-Terminal	CBS138_protein_XP_445142.1, BG2_protein_QNG12479.1	BG2_protein_QNG12480.1, CBS138_protein_XP_445143.1
OG0000028	N0	n0	1.0	Non-Terminal	sacCer_protein_NP_013029.3, sacCer_protein_NP_011828.1, CBS138_protein_XP_445860.1, BG2_protein_QNG13208.1	CBS138_protein_XP_445319.1, BG2_protein_QNG12656.1, sacCer_protein_NP_013052.1, sacCer_protein_NP_013030.1
OG0000028	sacCer_protein	n2	1.0	Terminal	sacCer_protein_NP_013029.3	sacCer_protein_NP_011828.1
OG0000028	sacCer_protein	n6	1.0	Terminal	sacCer_protein_NP_013052.1	sacCer_protein_NP_013030.1
OG0000029	N0	n0	0.6666666666666666	Non-Terminal	sacCer_protein_NP_009564.1, BG2_protein_QNG14571.1, BG2_protein_QNG12687.1	sacCer_protein_NP_014367.1, BG2_protein_QNG16999.1, CBS138_protein_XP_445354.1, CBS138_protein_XP_449637.1, CBS138_protein_XP_447226.1
OG0000029	BG2_protein	n2	1.0	Terminal	BG2_protein_QNG14571.1	BG2_protein_QNG12687.1
OG0000029	CBS138_protein	n5	1.0	Terminal	CBS138_protein_XP_445354.1	CBS138_protein_XP_449637.1, CBS138_protein_XP_447226.1
OG0000029	CBS138_protein	n6	1.0	Terminal	CBS138_protein_XP_449637.1	CBS138_protein_XP_447226.1
OG0000030	sacCer_protein	n1	1.0	Terminal	sacCer_protein_NP_014368.1	sacCer_protein_NP_009563.1
OG0000030	N1	n2	1.0	Non-Terminal	CBS138_protein_XP_445355.1, BG2_protein_QNG17000.1, BG2_protein_QNG14570.1	BG2_protein_QNG12688.1, CBS138_protein_XP_447225.1, CBS138_protein_XP_449638.1
OG0000030	BG2_protein	n4	1.0	Terminal	BG2_protein_QNG17000.1	BG2_protein_QNG14570.1
OG0000030	CBS138_protein	n6	1.0	Terminal	CBS138_protein_XP_447225.1	CBS138_protein_XP_449638.1
OG0000031	N0	n0	1.0	Non-Terminal	sacCer_protein_NP_014038.1, BG2_protein_QNG13714.1, CBS138_protein_XP_446377.1, BG2_protein_QNG17313.1, CBS138_protein_XP_449946.1	CBS138_protein_XP_446407.1, BG2_protein_QNG13745.1, sacCer_protein_NP_013447.1
OG0000031	N1	n2	1.0	Non-Terminal: STRIDE	BG2_protein_QNG13714.1, CBS138_protein_XP_446377.1	BG2_protein_QNG17313.1, CBS138_protein_XP_449946.1
OG0000032	N0	n0	1.0	Non-Terminal	sacCer_protein_NP_015321.1, CBS138_protein_XP_449164.1, BG2_protein_QNG16519.1	sacCer_protein_NP_011600.3, BG2_protein_QNG13774.1, CBS138_protein_XP_446436.1, CBS138_protein_XP_446490.1, BG2_protein_QNG13828.1
OG0000032	N1	n4	1.0	Non-Terminal	BG2_protein_QNG13774.1, CBS138_protein_XP_446436.1	CBS138_protein_XP_446490.1, BG2_protein_QNG13828.1
OG0000033	N1	n1	1.0	Non-Terminal: STRIDE	CBS138_protein_XP_444824.1, BG2_protein_QNG12157.1	CBS138_protein_XP_445420.1, BG2_protein_QNG14608.1
OG0000033	sacCer_protein	n4	1.0	Terminal	sacCer_protein_NP_015518.1	sacCer_protein_NP_013048.1, sacCer_protein_NP_013047.1
OG0000033	sacCer_protein	n5	1.0	Terminal	sacCer_protein_NP_013048.1	sacCer_protein_NP_013047.1
OG0000034	N0	n0	1.0	Non-Terminal	sacCer_protein_NP_013591.1, CBS138_protein_XP_445072.1, BG2_protein_QNG12407.1	BG2_protein_QNG16835.1, CBS138_protein_XP_449477.1, sacCer_protein_NP_015023.1, sacCer_protein_NP_014006.1
OG0000034	sacCer_protein	n5	1.0	Terminal	sacCer_protein_NP_015023.1	sacCer_protein_NP_014006.1
OG0000035	N0	n0	1.0	Non-Terminal	sacCer_protein_NP_010694.1, BG2_protein_QNG13430.1, CBS138_protein_XP_446088.1	CBS138_protein_XP_449421.1, BG2_protein_QNG16780.1, sacCer_protein_NP_014973.1, sacCer_protein_NP_014796.3
OG0000035	sacCer_protein	n5	1.0	Terminal	sacCer_protein_NP_014973.1	sacCer_protein_NP_014796.3
OG0000036	N0	n0	1.0	Non-Terminal	CBS138_protein_XP_446753.1, BG2_protein_QNG14086.1, sacCer_protein_NP_015121.1	CBS138_protein_XP_449711.1, BG2_protein_QNG17073.1, sacCer_protein_NP_012371.2, sacCer_protein_NP_012755.1
OG0000036	sacCer_protein	n5	1.0	Terminal	sacCer_protein_NP_012371.2	sacCer_protein_NP_012755.1
OG0000037	N0	n0	1.0	Non-Terminal	sacCer_protein_NP_012483.3, CBS138_protein_XP_447731.1, BG2_protein_QNG14893.1	sacCer_protein_NP_012542.1, sacCer_protein_NP_011708.3, CBS138_protein_XP_446770.1, BG2_protein_QNG14105.1
OG0000037	sacCer_protein	n4	1.0	Terminal	sacCer_protein_NP_012542.1	sacCer_protein_NP_011708.3
OG0000038	N1	n1	1.0	Non-Terminal	BG2_protein_QNG14561.1, CBS138_protein_XP_447215.1	CBS138_protein_XP_447216.1, BG2_protein_QNG14560.1
OG0000038	sacCer_protein	n4	1.0	Terminal	sacCer_protein_NP_010927.1	sacCer_protein_NP_014653.1, sacCer_protein_NP_014652.1
OG0000038	sacCer_protein	n5	1.0	Terminal	sacCer_protein_NP_014653.1	sacCer_protein_NP_014652.1
OG0000039	N1	n1	1.0	Non-Terminal	BG2_protein_QNG17076.1, CBS138_protein_XP_449714.1	CBS138_protein_XP_447519.1, BG2_protein_QNG14678.1, BG2_protein_QNG14679.1, CBS138_protein_XP_447520.1
OG0000039	N1	n3	1.0	Non-Terminal: STRIDE	CBS138_protein_XP_447519.1, BG2_protein_QNG14678.1	BG2_protein_QNG14679.1, CBS138_protein_XP_447520.1
OG0000040	sacCer_protein	n1	1.0	Terminal	sacCer_protein_NP_014032.1, sacCer_protein_NP_014555.1	sacCer_protein_NP_009703.3
OG0000040	sacCer_protein	n2	1.0	Terminal	sacCer_protein_NP_014032.1	sacCer_protein_NP_014555.1
OG0000040	N1	n3	1.0	Non-Terminal: STRIDE	CBS138_protein_XP_447774.1, BG2_protein_QNG14937.1	CBS138_protein_XP_447590.1, BG2_protein_QNG14750.1
OG0000041	N0	n0	1.0	Non-Terminal	CBS138_protein_XP_448539.1, BG2_protein_QNG15709.1, sacCer_protein_NP_012257.1, sacCer_protein_NP_013974.1	sacCer_protein_NP_014962.3, CBS138_protein_XP_447677.1, BG2_protein_QNG14838.1
OG0000041	sacCer_protein	n3	1.0	Terminal	sacCer_protein_NP_012257.1	sacCer_protein_NP_013974.1
OG0000042	N0	n0	1.0	Non-Terminal	BG2_protein_QNG15031.1, CBS138_protein_XP_447870.1, sacCer_protein_NP_014873.3	BG2_protein_QNG15038.1, CBS138_protein_XP_447877.1, sacCer_protein_NP_015186.1, sacCer_protein_NP_014872.1
