gene_id_cbs138,gene_id_bg2
CAGL0H04279g,GWK60_L05709
CAGL0H04301g,GWK60_H04191
CAGL0H04323g,GWK60_H04213
CAGL0H04345g,GWK60_H04235
CAGL0H04367g,GWK60_H04257
CAGL0H04389g,GWK60_H04279
CAGL0H04411g,GWK60_H04301
CAGL0H04455g,GWK60_H04345
CAGL0H04477g,GWK60_H04367
CAGL0H04499g,GWK60_H04389
CAGL0H04521g,GWK60_H04411
CAGL0H04543g,GWK60_H04433
CAGL0H04565g,GWK60_H04455
CAGL0H04587g,GWK60_H04477
CAGL0H04609g,GWK60_H04499
CAGL0H04631g,GWK60_H04521
CAGL0H04653g,GWK60_H04543
CAGL0H04675g,GWK60_H04565
CAGL0H04697g,GWK60_H04609
CAGL0H04719g,GWK60_H04631
CAGL0H04741g,GWK60_H04653
CAGL0H04763g,GWK60_H04675
CAGL0H04785g,GWK60_H04697
CAGL0H04807g,GWK60_H04719
CAGL0H04829g,GWK60_H04741
CAGL0H04851g,GWK60_H04763
CAGL0H04873g,GWK60_H04785
CAGL0H04895g,GWK60_H04807
CAGL0H04917g,GWK60_H04829
CAGL0H04939g,GWK60_H04851
CAGL0H04961g,GWK60_H04873
CAGL0H04983g,GWK60_H04895
CAGL0H05005g,GWK60_H04917
CAGL0H05027g,GWK60_H04939
CAGL0H05049g,GWK60_H04961
CAGL0H05071g,GWK60_H04983
CAGL0H05093g,GWK60_H05005
CAGL0H05115g,GWK60_H05027
CAGL0H05137g,GWK60_H05049
CAGL0H05159g,GWK60_H05071
CAGL0H05181g,GWK60_H05093
CAGL0H05203g,GWK60_H05115
CAGL0H05225g,GWK60_H05137
CAGL0H05247g,GWK60_H05159
CAGL0H05269g,GWK60_H05181
CAGL0H05291g,GWK60_H05203
CAGL0H05313g,GWK60_H05225
CAGL0H05335g,GWK60_H05247
CAGL0H05357g,GWK60_H05269
CAGL0H05379g,GWK60_H05291
CAGL0H05401g,GWK60_H05313
CAGL0H05423g,GWK60_H05335
CAGL0H05445g,GWK60_H05357
CAGL0H05489g,GWK60_H05401
CAGL0H05511g,GWK60_H05423
CAGL0H05533g,GWK60_H05445
CAGL0H05555g,GWK60_H05467
CAGL0H05577g,GWK60_H05489
CAGL0H05599g,GWK60_H05511
CAGL0H05621g,GWK60_H05533
CAGL0H05665g,GWK60_H05577
CAGL0H05687g,GWK60_H05599
CAGL0H05709g,GWK60_H05621
CAGL0H05731g,GWK60_H05643
CAGL0H05753g,GWK60_H05665
CAGL0H05775g,GWK60_H05709
CAGL0H05797g,GWK60_H05731
CAGL0H05819g,GWK60_H05753
CAGL0H05841g,GWK60_H05775
CAGL0H05863g,GWK60_H05797
CAGL0H05885g,GWK60_H05819
CAGL0H05907g,GWK60_H05841
CAGL0H05929g,GWK60_H05863
CAGL0H05951g,GWK60_H05885
CAGL0H05973g,GWK60_H05907
CAGL0H05995g,GWK60_H05929
CAGL0H06017g,GWK60_H05951
CAGL0H06039g,GWK60_H05973
CAGL0H06105g,GWK60_H06017
CAGL0H06127g,GWK60_H06039
CAGL0H06149g,GWK60_H06061
CAGL0H06171g,GWK60_H06083
CAGL0H06193g,GWK60_H06105
CAGL0H06215g,GWK60_H06127
CAGL0H06237g,GWK60_H06149
CAGL0H06259g,GWK60_H06171
CAGL0H06281g,GWK60_H06193
CAGL0H06303g,GWK60_H06215
CAGL0H06325g,GWK60_H06237
CAGL0H06347g,GWK60_H06259
CAGL0H06369g,GWK60_H06281
CAGL0H06391g,GWK60_H06303
CAGL0H06413g,GWK60_H06325
CAGL0H06435g,GWK60_H06347
CAGL0H06457g,GWK60_H06369
CAGL0H06479g,GWK60_H06391
CAGL0H06501g,GWK60_H06413
CAGL0H06523g,GWK60_H06435
CAGL0H06545g,GWK60_H06457
CAGL0H06567g,GWK60_H06479
CAGL0H06589g,GWK60_H06501
CAGL0H06611g,GWK60_H06523
CAGL0H06633g,GWK60_H06567
CAGL0H06655g,GWK60_H06589
CAGL0H06677g,GWK60_H06611
CAGL0H06699g,GWK60_H06633
CAGL0H06721g,GWK60_H06655
CAGL0H06743g,GWK60_H06699
CAGL0H06765g,GWK60_H06721
CAGL0H06787g,GWK60_H06743
CAGL0H06809g,GWK60_H06765
CAGL0H06831g,GWK60_H06787
CAGL0H06853g,GWK60_H06809
CAGL0H06875g,GWK60_H06831
CAGL0H06897g,GWK60_H06853
CAGL0H06919g,GWK60_H06875
CAGL0H06941g,GWK60_H06897
CAGL0H06963g,GWK60_H06919
CAGL0H06985g,GWK60_H06941
CAGL0H07007g,GWK60_H06963
CAGL0H07029g,GWK60_H07007
CAGL0H07051g,GWK60_H07029
CAGL0H07073g,GWK60_H07051
CAGL0H07095g,GWK60_H07073
CAGL0H07117g,GWK60_H07095
CAGL0H07139g,GWK60_H07117
CAGL0H07161g,GWK60_H07139
CAGL0H07183g,GWK60_H07161
CAGL0H07205g,GWK60_H07183
CAGL0H07227g,GWK60_H07205
CAGL0H07249g,GWK60_H07227
CAGL0H07271g,GWK60_H07249
CAGL0H07293g,GWK60_H07271
CAGL0H07315g,GWK60_H07293
CAGL0H07337g,GWK60_H07315
CAGL0H07359g,GWK60_H07337
CAGL0H07381g,GWK60_H07359
CAGL0H07403g,GWK60_H07381
CAGL0H07425g,GWK60_H07403
CAGL0H07447g,GWK60_H07425
CAGL0H07469g,GWK60_H07447
CAGL0H07491g,GWK60_H07469
CAGL0H07513g,GWK60_H07491
CAGL0H07535g,GWK60_H07513
CAGL0H07557g,GWK60_H07535
CAGL0H07579g,GWK60_H07557
CAGL0H07601g,GWK60_H07579
CAGL0H07623g,GWK60_H07601
CAGL0H07645g,GWK60_H07623
CAGL0H07667g,GWK60_H07645
CAGL0H07689g,GWK60_H07667
CAGL0H07711g,GWK60_H07689
CAGL0H07733g,GWK60_H07711
CAGL0H07755g,GWK60_H07733
CAGL0H07777g,GWK60_H07755
CAGL0H07799g,GWK60_H07777
CAGL0H07821g,GWK60_H07799
CAGL0H07843g,GWK60_H07821
CAGL0H07865g,GWK60_H07843
CAGL0H07887g,GWK60_H07865
CAGL0H07909g,GWK60_H07887
CAGL0H07931g,GWK60_H07909
CAGL0H07953g,GWK60_H07931
CAGL0H07975g,GWK60_H07953
CAGL0H07997g,GWK60_H07975
CAGL0H08019g,GWK60_H07997
CAGL0H08041g,GWK60_H08019
CAGL0H08063g,GWK60_H08041
CAGL0H08085g,GWK60_H08063
CAGL0H08107g,GWK60_H08085
CAGL0H08129g,GWK60_H08107
CAGL0H08195g,GWK60_H08151
CAGL0H08217g,GWK60_H08173
CAGL0H08239g,GWK60_H08195
CAGL0H08261g,GWK60_H08217
CAGL0H08283g,GWK60_H08239
CAGL0H08305g,GWK60_H08261
CAGL0H08327g,GWK60_H08283
CAGL0H08349g,GWK60_H08305
CAGL0H08371g,GWK60_H08327
CAGL0H08393g,GWK60_H08349
CAGL0H08415g,GWK60_H08371
CAGL0H08437g,GWK60_H08393
CAGL0H08459g,GWK60_H08415
CAGL0H08481g,GWK60_H08437
CAGL0H08503g,GWK60_H08459
CAGL0H08525g,GWK60_H08481
CAGL0H08547g,GWK60_H08525
CAGL0H08558g,GWK60_H08547
CAGL0H08580g,GWK60_H08569
CAGL0H08602g,GWK60_H08591
CAGL0H08624g,GWK60_H08613
CAGL0H08690g,GWK60_H08657
CAGL0H08712g,GWK60_H08679
CAGL0H08734g,GWK60_H08701
CAGL0H08756g,GWK60_H08723
CAGL0H08778g,GWK60_H08745
CAGL0H08800g,GWK60_H08767
CAGL0H08822g,GWK60_H08789
CAGL0H08844g,GWK60_H08811
CAGL0H08866g,GWK60_H08833
CAGL0H08888g,GWK60_H08855
CAGL0H08910g,GWK60_H08877
CAGL0H08932g,GWK60_H08899
CAGL0H08954g,GWK60_H08921
CAGL0H08976g,GWK60_H08943
CAGL0H08998g,GWK60_H08965
CAGL0H09020g,GWK60_H08987
CAGL0H09042g,GWK60_H09009
CAGL0H09064g,GWK60_H09031
CAGL0H09086g,GWK60_H09053
CAGL0H09108g,GWK60_H09075
CAGL0H09130g,GWK60_H09097
CAGL0H09152g,GWK60_H09119
CAGL0H09174g,GWK60_H09141
CAGL0H09196g,GWK60_H09163
CAGL0H09218g,GWK60_H09185
CAGL0H09240g,GWK60_H09207
CAGL0H09262g,GWK60_H09229
CAGL0H09306g,GWK60_H09273
CAGL0H09328g,GWK60_H09295
CAGL0H09350g,GWK60_H09317
CAGL0H09372g,GWK60_H09339
CAGL0H09394g,GWK60_H09361
CAGL0H09416g,GWK60_H09383
CAGL0H09438g,GWK60_H09405
CAGL0H09460g,GWK60_H09427
CAGL0H09482g,GWK60_H09449
CAGL0H09504g,GWK60_H09471
CAGL0H09526g,GWK60_H09493
CAGL0H09548g,GWK60_H09515
CAGL0H09592g,GWK60_H09581
CAGL0H09636g,GWK60_H09603
CAGL0H09658g,GWK60_H09625
CAGL0H09680g,GWK60_H09647
CAGL0H09702g,GWK60_H09669
CAGL0H09724g,GWK60_H09691
CAGL0H09746g,GWK60_H09713
CAGL0H09768g,GWK60_H09735
CAGL0H09812g,GWK60_H09757
CAGL0H09878g,GWK60_H09823
CAGL0H09922g,GWK60_H09867
CAGL0H09944g,GWK60_H09889
CAGL0H09966g,GWK60_H09911
CAGL0H09988g,GWK60_H09933
CAGL0H10010g,GWK60_H09955
CAGL0H10032g,GWK60_H09977
CAGL0H10054g,GWK60_H09999
CAGL0H10076g,GWK60_H10021
CAGL0H10098g,GWK60_H10043
CAGL0H10120g,GWK60_H10065
CAGL0H10142g,GWK60_H10087
CAGL0H10164g,GWK60_H10109
CAGL0H10186g,GWK60_H10131
CAGL0H10208g,GWK60_H10175
CAGL0H10230g,GWK60_H10197
CAGL0H10252g,GWK60_H10219
CAGL0H10274g,GWK60_H10241
CAGL0H10296g,GWK60_H10263
CAGL0H10318g,GWK60_H10285
CAGL0H10340g,GWK60_H10307
CAGL0H10362g,GWK60_H10329
CAGL0H10384g,GWK60_H10351
CAGL0H10406g,GWK60_H10373
CAGL0H10428g,GWK60_H10395
CAGL0H10450g,GWK60_H10417
CAGL0H10472g,GWK60_H10439
CAGL0H10494g,GWK60_H10461
CAGL0H10516g,GWK60_H10483
CAGL0H10538g,GWK60_H10505
CAGL0H10560g,GWK60_H10527
CAGL0H10582g,GWK60_H10549
CAGL0H10604g,GWK60_H10571
CAGL0H10626g,GWK60_A00011
CAGL0I00220g,GWK60_L00033
CAGL0I00242g,GWK60_L00055
CAGL0I00264g,GWK60_L00077
CAGL0I00286g,GWK60_L00099
CAGL0I00308g,GWK60_L00121
CAGL0I00330g,GWK60_L00143
CAGL0I00352g,GWK60_L00165
CAGL0I00374g,GWK60_L00187
CAGL0I00396g,GWK60_L00209
CAGL0I00418g,GWK60_L00231
CAGL0I00440g,GWK60_L00253
CAGL0I00462g,GWK60_L00275
CAGL0I00484g,GWK60_L00297
CAGL0I00506g,GWK60_L00319
CAGL0I00528g,GWK60_L00341
CAGL0I00550g,GWK60_L00363
CAGL0I00572g,GWK60_L00385
CAGL0I00594g,GWK60_L00407
CAGL0I00616g,GWK60_L00429
CAGL0I00638g,GWK60_L00451
CAGL0I00660g,GWK60_L00473
CAGL0I00682g,GWK60_L00495
CAGL0I00704g,GWK60_L00517
CAGL0I00726g,GWK60_L00539
CAGL0I00748g,GWK60_L00561
CAGL0I00770g,GWK60_L00583
CAGL0I00792g,GWK60_L00605
CAGL0I00814g,GWK60_L00627
CAGL0I00836g,GWK60_L00649
CAGL0I00858g,GWK60_L00671
CAGL0I00880g,GWK60_L00693
CAGL0I00902g,GWK60_L00715
CAGL0I00924g,GWK60_L00737
CAGL0I00946g,GWK60_L00759
CAGL0I00968g,GWK60_L00781
CAGL0I00990g,GWK60_L00803
CAGL0I01012g,GWK60_L00825
CAGL0I01034g,GWK60_L00847
CAGL0I01056g,GWK60_L00869
CAGL0I01078g,GWK60_L00891
CAGL0I01100g,GWK60_L00913
CAGL0I01122g,GWK60_L00935
CAGL0I01144g,GWK60_L00957
CAGL0I01166g,GWK60_L00979
CAGL0I01188g,GWK60_L01001
CAGL0I01210g,GWK60_L01023
CAGL0I01232g,GWK60_L01045
CAGL0I01254g,GWK60_L01067
CAGL0I01276g,GWK60_L01089
CAGL0I01298g,GWK60_L01111
CAGL0I01320g,GWK60_L01133
CAGL0I01342g,GWK60_L01155
CAGL0I01364g,GWK60_L01177
CAGL0I01386g,GWK60_L01199
CAGL0I01408g,GWK60_L01221
CAGL0I01474g,GWK60_L01287
CAGL0I01496g,GWK60_L01309
CAGL0I01518g,GWK60_L01331
CAGL0I01562g,GWK60_L01375
CAGL0I01584g,GWK60_L01397
CAGL0I01606g,GWK60_L01419
CAGL0I01628g,GWK60_L01441
CAGL0I01650g,GWK60_L01463
CAGL0I01672g,GWK60_L01485
CAGL0I01694g,GWK60_L01507
CAGL0I01782g,GWK60_L01573
CAGL0I01804g,GWK60_L01595
CAGL0I01826g,GWK60_L01617
CAGL0I01848g,GWK60_L01639
CAGL0I01870g,GWK60_L01661
CAGL0I01892g,GWK60_L01683
CAGL0I01914g,GWK60_L01705
CAGL0I01936g,GWK60_L01727
CAGL0I01958g,GWK60_L01749
CAGL0I01980g,GWK60_L01771
CAGL0I02002g,GWK60_L01793
CAGL0I02024g,GWK60_L01815
CAGL0I02046g,GWK60_L01837
CAGL0I02068g,GWK60_L01859
CAGL0I02090g,GWK60_L01881
CAGL0I02112g,GWK60_L01903
CAGL0I02134g,GWK60_L01925
CAGL0I02156g,GWK60_L01947
CAGL0I02178g,GWK60_L01969
CAGL0I02200g,GWK60_L01991
CAGL0I02222g,GWK60_L02013
CAGL0I02244g,GWK60_L02035
CAGL0I02266g,GWK60_L02057
CAGL0I02288g,GWK60_L02079
CAGL0I02310g,GWK60_L02101
CAGL0I02332g,GWK60_L02123
CAGL0I02354g,GWK60_L02145
CAGL0I02376g,GWK60_L02167
CAGL0I02398g,GWK60_L02189
CAGL0I02420g,GWK60_L02211
CAGL0I02442g,GWK60_L02233
CAGL0I02464g,GWK60_L02255
CAGL0I02486g,GWK60_L02277
CAGL0I02508g,GWK60_L02299
CAGL0I02530g,GWK60_L02321
CAGL0I02552g,GWK60_L02343
CAGL0I02574g,GWK60_L02365
CAGL0I02596g,GWK60_L02387
CAGL0I02662g,GWK60_L02431
CAGL0I02684g,GWK60_L02453
CAGL0I02706g,GWK60_L02475
CAGL0I02728g,GWK60_L02497
CAGL0I02750g,GWK60_L02519
CAGL0I02772g,GWK60_L02541
CAGL0I02838g,GWK60_L02585
CAGL0I02860g,GWK60_L02607
CAGL0I02882g,GWK60_L02629
CAGL0I02904g,GWK60_L02651
CAGL0I02926g,GWK60_L02673
CAGL0I02948g,GWK60_L02695
CAGL0I02970g,GWK60_L02717
CAGL0I02992g,GWK60_L02739
CAGL0I03014g,GWK60_L02761
CAGL0I03036g,GWK60_L02783
CAGL0I03080g,GWK60_L02827
CAGL0I03102g,GWK60_L02849
CAGL0I03168g,GWK60_L02893
CAGL0I03190g,GWK60_L02915
CAGL0I03212g,GWK60_L02937
CAGL0I03234g,GWK60_L02959
CAGL0I03256g,GWK60_L02981
CAGL0I03300g,GWK60_L03025
CAGL0I03322g,GWK60_L03047
CAGL0I03344g,GWK60_L03069
CAGL0I03366g,GWK60_L03091
CAGL0I03388g,GWK60_L03113
CAGL0I03410g,GWK60_L03135
CAGL0I03432g,GWK60_L03157
CAGL0I03454g,GWK60_L03179
CAGL0I03476g,GWK60_L03201
CAGL0I03498g,GWK60_L03223
CAGL0I03520g,GWK60_L03245
CAGL0I03542g,GWK60_L03267
CAGL0I03564g,GWK60_L03289
CAGL0I03586g,GWK60_L03311
CAGL0I03608g,GWK60_L03333
CAGL0I03630g,GWK60_L03355
CAGL0I03652g,GWK60_L03377
CAGL0I03674g,GWK60_L03399
CAGL0I03696g,GWK60_L03421
CAGL0I03718g,GWK60_L03443
CAGL0I03740g,GWK60_L03465
CAGL0I03762g,GWK60_L03487
CAGL0I03784g,GWK60_L03509
CAGL0I03806g,GWK60_L03531
CAGL0I03828g,GWK60_L03553
CAGL0I03850g,GWK60_L03575
CAGL0I03872g,GWK60_L03597
CAGL0I03894g,GWK60_L03619
CAGL0I03916g,GWK60_L03641
CAGL0I03938g,GWK60_L03663
CAGL0I03960g,GWK60_L03685
CAGL0I04004g,GWK60_L03707
CAGL0I04026g,GWK60_L03729
CAGL0I04048g,GWK60_L03751
CAGL0I04070g,GWK60_L03773
CAGL0I04092g,GWK60_L03795
CAGL0I04114g,GWK60_L03817
CAGL0I04136g,GWK60_L03861
CAGL0I04180g,GWK60_L03905
CAGL0I04202g,GWK60_L03927
CAGL0I04224g,GWK60_L03949
CAGL0I04246g,GWK60_L03971
CAGL0I04268g,GWK60_L03993
CAGL0I04290g,GWK60_L04015
CAGL0I04312g,GWK60_L04037
CAGL0I04334g,GWK60_L04081
CAGL0I04356g,GWK60_L04103
CAGL0I04378g,GWK60_L04125
CAGL0I04400g,GWK60_L04147
CAGL0I04422g,GWK60_L04169
CAGL0I04444g,GWK60_L04191
CAGL0I04466g,GWK60_L04213
CAGL0I04488g,GWK60_L04235
CAGL0I04510g,GWK60_L04257
CAGL0I04532g,GWK60_L04279
CAGL0I04554g,GWK60_L04301
CAGL0I04576g,GWK60_L04323
CAGL0I04598g,GWK60_L04345
CAGL0I04620g,GWK60_L04367
CAGL0I04642g,GWK60_L04389
CAGL0I04664g,GWK60_L04411
CAGL0I04686g,GWK60_L04433
CAGL0I04708g,GWK60_L04455
CAGL0I04730g,GWK60_L04477
CAGL0I04752g,GWK60_L04499
CAGL0I04774g,GWK60_L04521
CAGL0I04796g,GWK60_L04543
CAGL0I04818g,GWK60_L04565
CAGL0I04840g,GWK60_L04587
CAGL0I04862g,GWK60_L04609
CAGL0I04884g,GWK60_L04631
CAGL0I04906g,GWK60_L04653
CAGL0I04928g,GWK60_L04675
CAGL0I04950g,GWK60_L04697
CAGL0I04972g,GWK60_L04719
CAGL0I04994g,GWK60_L04741
CAGL0I05016g,GWK60_L04763
CAGL0I05038g,GWK60_L04785
CAGL0I05060g,GWK60_L04807
CAGL0I05082g,GWK60_L04829
CAGL0I05104g,GWK60_L04873
CAGL0I05126g,GWK60_L04895
CAGL0I05148g,GWK60_L04917
CAGL0I05170g,GWK60_I00605
CAGL0I05192g,GWK60_I00627
CAGL0I05214g,GWK60_I00649
CAGL0I05236g,GWK60_I00671
CAGL0I05258g,GWK60_I00693
CAGL0I05280g,GWK60_I00715
CAGL0I05302g,GWK60_I00737
CAGL0I05324g,GWK60_I00759
CAGL0I05390g,GWK60_I00825
CAGL0I05412g,GWK60_I00847
CAGL0I05434g,GWK60_I00869
CAGL0I05456g,GWK60_I00891
CAGL0I05478g,GWK60_I00913
CAGL0I05500g,GWK60_I00935
CAGL0I05522g,GWK60_I00957
CAGL0I05544g,GWK60_I00979
CAGL0I05566g,GWK60_I01001
CAGL0I05588g,GWK60_I01023
CAGL0I05610g,GWK60_I01045
CAGL0I05632g,GWK60_I01067
CAGL0I05654g,GWK60_I01089
CAGL0I05676g,GWK60_I01111
CAGL0I05698g,GWK60_I01133
CAGL0I05720g,GWK60_I01155
CAGL0I05742g,GWK60_I01177
CAGL0I05764g,GWK60_I01199
CAGL0I05786g,GWK60_I01221
CAGL0I05808g,GWK60_I01243
CAGL0I05830g,GWK60_I01265
CAGL0I05852g,GWK60_I01287
CAGL0I05874g,GWK60_I01309
CAGL0I05896g,GWK60_I01331
CAGL0I05918g,GWK60_I01353
CAGL0I05940g,GWK60_I01397
CAGL0I05962g,GWK60_I01419
CAGL0I05984g,GWK60_I01441
CAGL0I06006g,GWK60_I01463
CAGL0I06028g,GWK60_I01485
CAGL0I06050g,GWK60_I01507
CAGL0I06072g,GWK60_I01529
CAGL0I06094g,GWK60_I01551
CAGL0I06116g,GWK60_I01573
CAGL0I06138g,GWK60_I01595
CAGL0I06160g,GWK60_I01617
CAGL0I06182g,GWK60_I01639
CAGL0I06204g,GWK60_I01661
CAGL0I06226g,GWK60_I01683
CAGL0I06248g,GWK60_I01705
CAGL0I06270g,GWK60_I01727
CAGL0I06292g,GWK60_I01749
CAGL0I06314g,GWK60_I01771
CAGL0I06336g,GWK60_I01793
CAGL0I06358g,GWK60_I01815
CAGL0I06380g,GWK60_I01837
CAGL0I06402g,GWK60_I01859
CAGL0I06424g,GWK60_I01881
CAGL0I06446g,GWK60_I01903
CAGL0I06490g,GWK60_I01969
CAGL0I06512g,GWK60_I01991
CAGL0I06534g,GWK60_I02013
CAGL0I06556g,GWK60_I02035
CAGL0I06578g,GWK60_I02057
CAGL0I06600g,GWK60_I02079
CAGL0I06644g,GWK60_I02123
CAGL0I06666g,GWK60_I02145
CAGL0I06688g,GWK60_I02167
CAGL0I06710g,GWK60_I02189
CAGL0I06721g,GWK60_I02211
CAGL0I06743g,GWK60_I02233
CAGL0I06765g,GWK60_I02255
CAGL0I06787g,GWK60_I02277
CAGL0I06809g,GWK60_I02299
CAGL0I06831g,GWK60_I02321
CAGL0I06853g,GWK60_I02343
CAGL0I06875g,GWK60_I02365
CAGL0I06919g,GWK60_I02409
CAGL0I06941g,GWK60_I02431
CAGL0I06963g,GWK60_I02453
CAGL0I06985g,GWK60_I02475
CAGL0I07007g,GWK60_I02497
CAGL0I07029g,GWK60_I02519
CAGL0I07051g,GWK60_I02541
CAGL0I07073g,GWK60_I02563
CAGL0I07095g,GWK60_I02585
CAGL0I07117g,GWK60_I02607
CAGL0I07139g,GWK60_I02629
CAGL0I07161g,GWK60_I02651
CAGL0I07183g,GWK60_I02673
CAGL0I07205g,GWK60_I02695
CAGL0I07227g,GWK60_I02717
CAGL0I07249g,GWK60_I02739
CAGL0I07271g,GWK60_I02761
CAGL0I07293g,GWK60_I02783
CAGL0I07315g,GWK60_I02805
CAGL0I07359g,GWK60_I02849
CAGL0I07381g,GWK60_I02871
CAGL0I07425g,GWK60_I02915
CAGL0I07447g,GWK60_I02937
CAGL0I07469g,GWK60_I02959
CAGL0I07491g,GWK60_I02981
CAGL0I07513g,GWK60_I03003
CAGL0I07535g,GWK60_I03025
CAGL0I07557g,GWK60_I03047
CAGL0I07579g,GWK60_I03069
CAGL0I07601g,GWK60_I03091
CAGL0I07623g,GWK60_I03113
CAGL0I07645g,GWK60_I03135
CAGL0I07667g,GWK60_I03157
CAGL0I07689g,GWK60_I03179
CAGL0I07711g,GWK60_I03201
CAGL0I07733g,GWK60_I03223
CAGL0I07755g,GWK60_I03245
CAGL0I07777g,GWK60_I03267
CAGL0I07799g,GWK60_I03289
CAGL0I07821g,GWK60_I03311
CAGL0I07843g,GWK60_I03333
CAGL0I07865g,GWK60_I03355
CAGL0I07887g,GWK60_I03377
CAGL0I07909g,GWK60_I03399
CAGL0I07931g,GWK60_I03421
CAGL0I07953g,GWK60_I03443
CAGL0I07975g,GWK60_I03487
CAGL0I07997g,GWK60_I03509
CAGL0I08019g,GWK60_I03531
CAGL0I08041g,GWK60_I03553
CAGL0I08063g,GWK60_I03575
CAGL0I08085g,GWK60_I03597
CAGL0I08107g,GWK60_I03619
CAGL0I08151g,GWK60_I03641
CAGL0I08195g,GWK60_I03685
CAGL0I08217g,GWK60_I03707
CAGL0I08239g,GWK60_I03729
CAGL0I08261g,GWK60_I03751
CAGL0I08283g,GWK60_I03773
CAGL0I08305g,GWK60_I03795
CAGL0I08327g,GWK60_I03817
CAGL0I08349g,GWK60_I03839
CAGL0I08371g,GWK60_I03861
CAGL0I08393g,GWK60_I03883
CAGL0I08415g,GWK60_I03905
CAGL0I08437g,GWK60_I03927
CAGL0I08459g,GWK60_I03949
CAGL0I08481g,GWK60_I03971
CAGL0I08503g,GWK60_I03993
CAGL0I08525g,GWK60_I04015
CAGL0I08547g,GWK60_I04037
CAGL0I08569g,GWK60_I04059
CAGL0I08591g,GWK60_I04081
CAGL0I08613g,GWK60_I04103
CAGL0I08635g,GWK60_I04125
CAGL0I08701g,GWK60_I04191
CAGL0I08723g,GWK60_I04213
CAGL0I08745g,GWK60_I04235
CAGL0I08767g,GWK60_I04257
CAGL0I08789g,GWK60_I04279
CAGL0I08811g,GWK60_I04301
CAGL0I08833g,GWK60_I04323
CAGL0I08855g,GWK60_I04345
CAGL0I08877g,GWK60_I04367
CAGL0I08899g,GWK60_I04389
CAGL0I08943g,GWK60_I04433
CAGL0I08965g,GWK60_I04455
CAGL0I08987g,GWK60_I04477
CAGL0I09009g,GWK60_I04499
CAGL0I09042g,GWK60_I04543
CAGL0I09064g,GWK60_I04565
CAGL0I09086g,GWK60_I04587
CAGL0I09108g,GWK60_I04609
CAGL0I09130g,GWK60_I04631
CAGL0I09152g,GWK60_I04653
CAGL0I09174g,GWK60_I04675
CAGL0I09196g,GWK60_I04697
CAGL0I09218g,GWK60_I04719
CAGL0I09240g,GWK60_I04741
CAGL0I09262g,GWK60_I04763
CAGL0I09284g,GWK60_I04785
CAGL0I09306g,GWK60_I04807
CAGL0I09328g,GWK60_I04829
CAGL0I09350g,GWK60_I04851
CAGL0I09372g,GWK60_I04873
CAGL0I09394g,GWK60_I04895
CAGL0I09416g,GWK60_I04917
CAGL0I09438g,GWK60_I04939
CAGL0I09460g,GWK60_I04961
CAGL0I09482g,GWK60_I04983
CAGL0I09504g,GWK60_I05005
CAGL0I09526g,GWK60_I05027
CAGL0I09548g,GWK60_I05049
CAGL0I09570g,GWK60_I05071
CAGL0I09592g,GWK60_I05093
CAGL0I09614g,GWK60_I05115
CAGL0I09636g,GWK60_I05137
CAGL0I09658g,GWK60_I05159
CAGL0I09680g,GWK60_I05181
CAGL0I09702g,GWK60_I05203
CAGL0I09724g,GWK60_I05225
CAGL0I09746g,GWK60_I05247
CAGL0I09768g,GWK60_I05269
CAGL0I09790g,GWK60_I05291
CAGL0I09812g,GWK60_I05313
CAGL0I09834g,GWK60_I05335
CAGL0I09856g,GWK60_I05357
CAGL0I09878g,GWK60_I05379
CAGL0I09900g,GWK60_I05401
CAGL0I09922g,GWK60_I05423
CAGL0I09966g,GWK60_I05467
CAGL0I09988g,GWK60_I05489
CAGL0I10010g,GWK60_I05511
CAGL0I10054g,GWK60_I05555
CAGL0I10098g,GWK60_I05599
CAGL0I10296g,GWK60_I05731
CAGL0I10318g,GWK60_I05753
CAGL0I10362g,GWK60_I05797
CAGL0I10384g,GWK60_I05819
CAGL0I10406g,GWK60_I05841
CAGL0I10428g,GWK60_I05863
CAGL0I10450g,GWK60_I05885
CAGL0I10472g,GWK60_I05907
CAGL0I10494g,GWK60_I05929
CAGL0I10516g,GWK60_I05951
CAGL0I10538g,GWK60_I05973
CAGL0I10560g,GWK60_I05995
CAGL0I10582g,GWK60_I06017
CAGL0I10604g,GWK60_I06039
CAGL0I10626g,GWK60_I06061
CAGL0I10648g,GWK60_I06083
CAGL0I10670g,GWK60_I06105
CAGL0I10725g,GWK60_I06149
CAGL0I10747g,GWK60_I06171
CAGL0I10769g,GWK60_I06193
CAGL0I10791g,GWK60_I06215
CAGL0I10813g,GWK60_I06237
CAGL0I10835g,GWK60_I06259
CAGL0I10879g,GWK60_I06303
CAGL0I10901g,GWK60_I06325
CAGL0I10923g,GWK60_I06347
CAGL0I10945g,GWK60_I06369
CAGL0I10967g,GWK60_I06391
CAGL0I10989g,GWK60_I06413
CAGL0J00165g,GWK60_J00055
CAGL0J00187g,GWK60_J00077
CAGL0J00209g,GWK60_J00099
CAGL0J00253g,GWK60_J00143
CAGL0J00275g,GWK60_J00165
CAGL0J00297g,GWK60_J00187
CAGL0J00319g,GWK60_J00209
CAGL0J00341g,GWK60_J00231
CAGL0J00363g,GWK60_J00253
CAGL0J00385g,GWK60_J00275
CAGL0J00407g,GWK60_J00297
CAGL0J00429g,GWK60_J00319
CAGL0J00451g,GWK60_J00341
